Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2200.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230219:0311,0.0,0.0,0.0,7.65,3.93,0.0
20230219:0411,0.0,0.0,0.0,7.13,3.38,0.0
20230219:0511,0.0,0.0,0.0,6.81,2.34,0.0
20230219:0611,0.0,0.0,0.0,6.69,1.59,0.0
20230219:0711,0.0,0.0,0.0,6.48,1.93,0.0
20230219:0811,336710.0,198.37,6.21,6.18,2.34,0.0
20230219:0911,842402.0,448.84,13.32,6.49,2.97,0.0
20230219:1011,1223992.0,648.55,19.02,7.13,3.59,0.0
20230219:1111,1385032.0,734.64,22.86,7.94,4.55,0.0
20230219:1211,615934.0,330.39,24.44,9.13,6.14,0.0
20230219:1311,79486.0,57.48,23.58,9.91,6.83,0.0
20230219:1411,160006.0,100.77,20.37,9.84,6.83,0.0
20230219:1511,81268.0,58.41,15.18,9.61,6.55,0.0
20230219:1611,26180.0,25.96,8.44,9.59,7.52,0.0
20230219:1711,0.0,0.0,0.0,8.81,6.83,0.0
20230219:1811,0.0,0.0,0.0,8.21,6.76,0.0
20230219:1911,0.0,0.0,0.0,7.7,6.62,0.0
20230219:2011,0.0,0.0,0.0,7.65,6.9,0.0
20230219:2111,0.0,0.0,0.0,8.08,7.24,0.0
20230219:2211,0.0,0.0,0.0,8.48,7.66,0.0
20230219:2311,0.0,0.0,0.0,8.79,8.07,0.0
20230220:0011,0.0,0.0,0.0,9.23,8.34,0.0
20230220:0111,0.0,0.0,0.0,9.64,8.55,0.0
20230220:0211,0.0,0.0,0.0,9.85,8.62,0.0
20230220:0311,0.0,0.0,0.0,9.82,8.69,0.0
20230220:0411,0.0,0.0,0.0,9.79,8.55,0.0
20230220:0511,0.0,0.0,0.0,9.66,8.28,0.0
20230220:0611,0.0,0.0,0.0,9.52,7.86,0.0
20230220:0711,0.0,0.0,0.0,10.22,8.0,0.0
20230220:0811,66110.0,50.7,6.53,10.39,8.07,0.0
20230220:0911,176286.0,109.31,13.65,10.59,8.07,0.0
20230220:1011,64460.0,49.14,19.37,10.62,6.34,0.0
20230220:1111,329934.0,188.4,23.22,10.78,6.55,0.0
20230220:1211,111100.0,75.1,24.8,10.73,6.07,0.0
20230220:1311,787974.0,420.59,23.93,11.16,6.83,0.0
20230220:1411,1203554.0,638.16,20.71,11.43,7.17,0.0
20230220:1511,845592.0,452.01,15.49,11.35,6.62,0.0
20230220:1611,472076.0,267.54,8.74,10.9,5.1,0.0
20230220:1711,0.0,0.0,0.0,10.48,5.93,0.0
20230220:1811,0.0,0.0,0.0,10.18,5.66,0.0
20230220:1911,0.0,0.0,0.0,10.36,6.0,0.0
20230220:2011,0.0,0.0,0.0,10.19,5.86,0.0
20230220:2111,0.0,0.0,0.0,10.08,5.52,0.0
20230220:2211,0.0,0.0,0.0,10.04,5.17,0.0
20230220:2311,0.0,0.0,0.0,9.83,4.76,0.0
20230221:0011,0.0,0.0,0.0,9.79,4.41,0.0
20230221:0111,0.0,0.0,0.0,9.58,4.0,0.0
20230221:0211,0.0,0.0,0.0,9.51,3.66,0.0
20230221:0311,0.0,0.0,0.0,9.33,3.38,0.0
20230221:0411,0.0,0.0,0.0,9.13,3.1,0.0
20230221:0511,0.0,0.0,0.0,8.95,2.76,0.0
20230221:0611,0.0,0.0,0.0,8.24,2.41,0.0
20230221:0711,0.0,0.0,0.0,7.76,2.55,0.0
20230221:0811,48400.0,39.73,6.85,7.84,2.07,0.0
20230221:0911,170368.0,105.96,13.98,8.84,2.41,0.0
20230221:1011,146036.0,93.64,19.71,9.8,3.79,0.0
20230221:1111,182622.0,113.11,23.57,10.23,4.14,0.0
20230221:1211,56430.0,44.5,25.16,10.49,4.48,0.0
20230221:1311,123200.0,81.59,24.28,10.41,4.62,0.0
20230221:1411,672584.0,362.23,21.05,10.41,4.48,0.0
20230221:1511,656150.0,354.69,15.81,10.28,4.14,0.0
20230221:1611,221100.0,134.4,9.04,9.97,3.66,0.0
20230221:1711,0.0,0.0,0.0,9.45,3.03,0.0
20230221:1811,0.0,0.0,0.0,8.7,2.69,0.0
20230221:1911,0.0,0.0,0.0,8.59,2.48,0.0
20230221:2011,0.0,0.0,0.0,7.75,2.28,0.0
20230221:2111,0.0,0.0,0.0,6.83,2.14,0.0
20230221:2211,0.0,0.0,0.0,6.12,2.21,0.0
20230221:2311,0.0,0.0,0.0,5.71,2.28,0.0
20230222:0011,0.0,0.0,0.0,6.09,2.34,0.0
20230222:0111,0.0,0.0,0.0,6.37,2.41,0.0
20230222:0211,0.0,0.0,0.0,6.56,2.28,0.0
20230222:0311,0.0,0.0,0.0,6.51,2.34,0.0
20230222:0411,0.0,0.0,0.0,6.24,2.34,0.0
20230222:0511,0.0,0.0,0.0,6.23,2.28,0.0
20230222:0611,0.0,0.0,0.0,5.99,2.28,0.0
20230222:0711,0.0,0.0,0.0,5.55,2.28,0.0
20230222:0811,277310.0,165.15,7.17,5.98,2.28,0.0
20230222:0911,64042.0,48.21,14.32,6.49,2.21,0.0
20230222:1011,275330.0,158.68,20.06,7.25,3.66,0.0
20230222:1111,266508.0,154.83,23.94,7.92,4.41,0.0
20230222:1211,71918.0,52.85,25.52,7.81,4.55,0.0
20230222:1311,334928.0,189.02,24.64,7.79,5.24,0.0
20230222:1411,198902.0,119.83,21.39,7.2,5.45,0.0
20230222:1511,259820.0,150.05,16.14,6.74,5.45,0.0
20230222:1611,103026.0,69.76,9.34,6.34,5.1,0.0
20230222:1711,0.0,0.0,0.0,6.09,4.97,0.0
20230222:1811,0.0,0.0,0.0,5.71,4.48,0.0
20230222:1911,0.0,0.0,0.0,5.57,4.76,0.0
20230222:2011,0.0,0.0,0.0,5.36,4.62,0.0
20230222:2111,0.0,0.0,0.0,5.18,5.03,0.0
20230222:2211,0.0,0.0,0.0,4.87,5.66,0.0
20230222:2311,0.0,0.0,0.0,4.84,6.14,0.0
20230223:0011,0.0,0.0,0.0,4.6,6.28,0.0
20230223:0111,0.0,0.0,0.0,4.63,6.28,0.0
20230223:0211,0.0,0.0,0.0,4.34,5.93,0.0
20230223:0311,0.0,0.0,0.0,4.24,5.72,0.0
20230223:0411,0.0,0.0,0.0,3.82,5.45,0.0
20230223:0511,0.0,0.0,0.0,3.57,5.31,0.0
20230223:0611,0.0,0.0,0.0,3.26,4.9,0.0
20230223:0711,0.0,0.0,0.0,3.17,4.69,0.0
20230223:0811,400312.0,226.87,7.5,2.97,4.07,0.0
20230223:0911,948772.0,496.58,14.66,3.59,3.52,0.0
20230223:1011,1312080.0,687.53,20.42,4.67,3.86,0.0
20230223:1111,1558898.0,829.86,24.3,5.6,3.66,0.0
20230223:1211,1568666.0,841.94,25.89,6.31,3.31,0.0
20230223:1311,1529990.0,824.36,25.0,6.45,2.83,0.0
20230223:1411,1328602.0,710.33,21.73,6.88,2.83,0.0
20230223:1511,959728.0,510.15,16.46,7.14,3.03,0.0
20230223:1611,529738.0,294.46,9.65,6.95,2.55,0.0
20230223:1711,0.0,1.85,1.77,5.88,2.14,0.0
20230223:1811,0.0,0.0,0.0,4.47,2.55,0.0
20230223:1911,0.0,0.0,0.0,3.79,2.97,0.0
20230223:2011,0.0,0.0,0.0,3.87,3.24,0.0
20230223:2111,0.0,0.0,0.0,3.99,3.52,0.0
20230223:2211,0.0,0.0,0.0,4.76,3.72,0.0
20230223:2311,0.0,0.0,0.0,5.57,4.0,0.0
20230224:0011,0.0,0.0,0.0,6.29,4.41,0.0
20230224:0111,0.0,0.0,0.0,6.62,4.76,0.0
20230224:0211,0.0,0.0,0.0,7.02,5.1,0.0
20230224:0311,0.0,0.0,0.0,7.25,5.24,0.0
20230224:0411,0.0,0.0,0.0,7.29,5.17,0.0
20230224:0511,0.0,0.0,0.0,7.48,5.03,0.0
20230224:0611,0.0,0.0,0.0,7.69,4.83,0.0
20230224:0711,0.0,0.0,0.0,7.72,4.14,0.0
20230224:0811,3476.0,9.27,7.83,7.79,4.14,0.0
20230224:0911,698764.0,373.33,15.0,8.06,4.76,0.0
20230224:1011,1024100.0,539.22,20.78,8.41,5.38,0.0
20230224:1111,316162.0,180.01,24.67,8.44,5.79,0.0
20230224:1211,1104070.0,579.81,26.26,8.6,6.48,0.0
20230224:1311,1227710.0,643.29,25.36,8.3,6.76,0.0
20230224:1411,882816.0,462.28,22.08,7.81,6.83,0.0
20230224:1511,820534.0,430.57,16.78,7.11,6.55,0.0
20230224:1611,480062.0,265.09,9.95,6.31,5.86,0.0
20230224:1711,0.0,3.71,2.06,5.61,6.34,0.0
20230224:1811,0.0,0.0,0.0,4.93,5.93,0.0
20230224:1911,0.0,0.0,0.0,4.67,5.66,0.0
20230224:2011,0.0,0.0,0.0,4.49,5.86,0.0
20230224:2111,0.0,0.0,0.0,4.42,5.86,0.0
20230224:2211,0.0,0.0,0.0,4.07,5.66,0.0
20230224:2311,0.0,0.0,0.0,3.8,5.52,0.0
20230225:0011,0.0,0.0,0.0,3.63,5.31,0.0
20230225:0111,0.0,0.0,0.0,3.4,5.1,0.0
20230225:0211,0.0,0.0,0.0,3.36,5.17,0.0
20230225:0311,0.0,0.0,0.0,3.35,5.17,0.0
20230225:0411,0.0,0.0,0.0,3.46,5.45,0.0
20230225:0511,0.0,0.0,0.0,3.33,5.31,0.0
20230225:0611,0.0,0.0,0.0,3.05,5.1,0.0
20230225:0711,0.0,0.0,0.0,2.97,5.38,0.0
20230225:0811,193050.0,117.47,8.16,3.21,5.17,0.0
20230225:0911,121418.0,78.56,15.35,4.0,4.69,0.0
20230225:1011,204886.0,121.59,21.14,4.7,6.34,0.0
20230225:1111,625570.0,329.65,25.04,5.62,7.31,0.0
20230225:1211,66044.0,49.14,26.63,5.86,6.9,0.0
20230225:1311,274076.0,157.14,25.72,5.85,6.55,0.0
20230225:1411,126060.0,81.59,22.42,5.95,6.55,0.0
20230225:1511,937772.0,488.78,17.1,5.94,6.07,0.0
20230225:1611,177496.0,108.84,10.25,5.75,5.72,0.0
20230225:1711,0.0,3.71,2.35,5.11,4.62,0.0
20230225:1811,0.0,0.0,0.0,4.3,4.14,0.0
20230225:1911,0.0,0.0,0.0,4.07,4.62,0.0
20230225:2011,0.0,0.0,0.0,3.88,4.41,0.0
20230225:2111,0.0,0.0,0.0,3.72,4.07,0.0
20230225:2211,0.0,0.0,0.0,4.11,3.93,0.0
20230225:2311,0.0,0.0,0.0,3.94,3.59,0.0
20230226:0011,0.0,0.0,0.0,3.76,3.24,0.0
20230226:0111,0.0,0.0,0.0,3.59,3.17,0.0
20230226:0211,0.0,0.0,0.0,3.29,3.1,0.0
20230226:0311,0.0,0.0,0.0,3.01,3.17,0.0
20230226:0411,0.0,0.0,0.0,3.16,3.24,0.0
20230226:0511,0.0,0.0,0.0,3.1,3.24,0.0
20230226:0611,0.0,0.0,0.0,3.2,3.17,0.0
20230226:0711,0.0,0.0,0.0,3.65,3.66,0.0
20230226:0811,147972.0,93.88,8.5,3.84,3.52,0.0
20230226:0911,427636.0,233.36,15.7,5.06,3.24,0.0
20230226:1011,711304.0,374.12,21.5,6.07,5.38,0.0
20230226:1111,416834.0,228.68,25.41,6.6,5.66,0.0
20230226:1211,364892.0,203.54,27.01,6.98,5.45,0.0
20230226:1311,358446.0,200.46,26.09,7.2,5.17,0.0
20230226:1411,502722.0,272.11,22.77,7.25,4.76,0.0
20230226:1511,988086.0,520.88,17.43,7.14,4.48,0.0
20230226:1611,159302.0,99.83,10.56,6.72,3.79,0.0
20230226:1711,3542.0,9.27,2.64,6.05,2.97,0.0
20230226:1811,0.0,0.0,0.0,5.06,2.55,0.0
20230226:1911,0.0,0.0,0.0,4.61,3.17,0.0
20230226:2011,0.0,0.0,0.0,4.06,3.17,0.0
20230226:2111,0.0,0.0,0.0,4.3,3.31,0.0
20230226:2211,0.0,0.0,0.0,4.13,3.17,0.0
20230226:2311,0.0,0.0,0.0,4.19,3.1,0.0
20230227:0011,0.0,0.0,0.0,4.24,3.03,0.0
20230227:0111,0.0,0.0,0.0,4.0,2.97,0.0
20230227:0211,0.0,0.0,0.0,4.02,2.97,0.0
20230227:0311,0.0,0.0,0.0,3.76,2.97,0.0
20230227:0411,0.0,0.0,0.0,3.55,3.03,0.0
20230227:0511,0.0,0.0,0.0,3.35,3.03,0.0
20230227:0611,0.0,0.0,0.0,3.41,3.03,0.0
20230227:0711,0.0,0.0,0.0,3.56,3.31,0.0
20230227:0811,245872.0,145.53,8.84,4.12,3.38,0.0
20230227:0911,740256.0,391.72,16.05,5.14,3.24,0.0
20230227:1011,640948.0,339.86,21.87,6.25,4.69,0.0
20230227:1111,554202.0,298.02,25.79,7.06,4.76,0.0
20230227:1211,427460.0,235.04,27.38,7.11,4.9,0.0
20230227:1311,951632.0,501.24,26.45,7.6,4.9,0.0
20230227:1411,722458.0,382.29,23.12,7.31,5.1,0.0
20230227:1511,960872.0,505.76,17.75,7.19,4.9,0.0
20230227:1611,583352.0,319.83,10.86,6.75,4.34,0.0
20230227:1711,0.0,3.71,2.93,6.28,4.0,0.0
20230227:1811,0.0,0.0,0.0,5.63,3.72,0.0
20230227:1911,0.0,0.0,0.0,5.65,3.72,0.0
20230227:2011,0.0,0.0,0.0,5.58,3.59,0.0
20230227:2111,0.0,0.0,0.0,5.56,3.45,0.0
20230227:2211,0.0,0.0,0.0,5.61,3.31,0.0
20230227:2311,0.0,0.0,0.0,5.53,3.03,0.0
20230228:0011,0.0,0.0,0.0,5.44,2.76,0.0
20230228:0111,0.0,0.0,0.0,5.25,2.55,0.0
20230228:0211,0.0,0.0,0.0,4.89,2.48,0.0
20230228:0311,0.0,0.0,0.0,4.63,2.69,0.0
20230228:0411,0.0,0.0,0.0,4.33,2.97,0.0
20230228:0511,0.0,0.0,0.0,4.76,3.17,0.0
20230228:0611,0.0,0.0,0.0,5.18,3.52,0.0
20230228:0711,0.0,0.0,0.0,4.9,3.72,0.0
20230228:0811,286198.0,167.07,9.18,5.28,4.14,0.0
20230228:0911,130746.0,84.0,16.41,5.73,4.83,0.0
20230228:1011,201916.0,120.96,22.24,6.33,6.28,0.0
20230228:1111,299860.0,170.81,26.17,6.88,6.21,0.0
20230228:1211,673706.0,357.09,27.76,7.24,6.41,0.0
20230228:1311,247610.0,144.99,26.82,7.77,7.17,0.0
20230228:1411,183502.0,112.18,23.46,7.7,6.62,0.0
20230228:1511,217448.0,129.22,18.08,7.61,6.69,0.0
20230228:1611,219384.0,131.18,11.17,7.33,5.79,0.0
20230228:1711,748.0,6.49,3.22,6.76,5.79,0.0
20230228:1811,0.0,0.0,0.0,6.47,5.59,0.0
20230228:1911,0.0,0.0,0.0,6.13,5.45,0.0
20230228:2011,0.0,0.0,0.0,5.96,5.24,0.0
20230228:2111,0.0,0.0,0.0,6.1,5.1,0.0
20230228:2211,0.0,0.0,0.0,5.98,4.76,0.0
20230228:2311,0.0,0.0,0.0,5.92,4.76,0.0
20230301:0011,0.0,0.0,0.0,5.9,4.9,0.0
20230301:0111,0.0,0.0,0.0,5.78,5.03,0.0
20230301:0211,0.0,0.0,0.0,5.54,5.03,0.0
20230301:0311,0.0,0.0,0.0,5.54,4.9,0.0
20230301:0411,0.0,0.0,0.0,5.55,4.69,0.0
20230301:0511,0.0,0.0,0.0,5.33,4.55,0.0
20230301:0611,0.0,0.0,0.0,5.32,4.69,0.0
20230301:0711,0.0,0.0,0.0,5.25,4.76,0.0
20230301:0811,180554.0,111.3,9.53,5.53,5.03,0.0
20230301:0911,209418.0,124.37,16.77,5.82,5.1,0.0
20230301:1011,651200.0,343.46,22.61,6.35,6.9,0.0
20230301:1111,284240.0,162.82,26.55,6.91,7.31,0.0
20230301:1211,127160.0,82.51,28.14,7.08,6.97,0.0
20230301:1311,501314.0,271.06,27.19,7.51,7.45,0.0
20230301:1411,370414.0,205.96,23.81,7.67,7.66,0.0
20230301:1511,273614.0,157.3,18.41,7.27,6.69,0.0
20230301:1611,195822.0,118.72,11.47,7.08,6.62,0.0
20230301:1711,0.0,5.56,3.51,6.65,6.07,0.0
20230301:1811,0.0,0.0,0.0,6.12,5.59,0.0
20230301:1911,0.0,0.0,0.0,5.89,5.38,0.0
20230301:2011,0.0,0.0,0.0,5.79,5.17,0.0
20230301:2111,0.0,0.0,0.0,5.59,4.9,0.0
20230301:2211,0.0,0.0,0.0,5.34,4.41,0.0
20230301:2311,0.0,0.0,0.0,5.24,3.93,0.0
20230302:0011,0.0,0.0,0.0,4.96,3.24,0.0
20230302:0111,0.0,0.0,0.0,4.37,2.62,0.0
20230302:0211,0.0,0.0,0.0,3.99,2.28,0.0
20230302:0311,0.0,0.0,0.0,3.84,2.14,0.0
20230302:0411,0.0,0.0,0.0,3.35,2.14,0.0
20230302:0511,0.0,0.0,0.0,3.12,2.14,0.0
20230302:0611,0.0,0.0,0.0,2.95,2.07,0.0
20230302:0711,0.0,0.93,1.72,2.77,1.93,0.0
20230302:0811,58476.0,44.5,9.88,3.19,1.66,0.0
20230302:0911,91630.0,63.04,17.13,4.57,2.0,0.0
20230302:1011,162910.0,101.05,22.99,5.72,2.28,0.0
20230302:1111,293810.0,168.32,26.93,6.23,2.34,0.0
20230302:1211,114884.0,76.02,28.52,6.39,2.07,0.0
20230302:1311,254166.0,148.66,27.56,6.65,1.86,0.0
20230302:1411,142516.0,90.86,24.16,6.78,1.66,0.0
20230302:1511,176440.0,108.49,18.73,6.74,1.79,0.0
20230302:1611,108416.0,72.69,11.78,6.54,2.0,0.0
20230302:1711,770.0,6.49,3.8,6.17,1.93,0.0
20230302:1811,0.0,0.0,0.0,5.3,1.86,0.0
20230302:1911,0.0,0.0,0.0,4.44,1.86,0.0
20230302:2011,0.0,0.0,0.0,3.9,1.72,0.0
20230302:2111,0.0,0.0,0.0,2.97,1.79,0.0
20230302:2211,0.0,0.0,0.0,2.49,1.59,0.0
20230302:2311,0.0,0.0,0.0,1.65,1.86,0.0
20230303:0011,0.0,0.0,0.0,1.47,1.72,0.0
20230303:0111,0.0,0.0,0.0,1.63,1.72,0.0
20230303:0211,0.0,0.0,0.0,1.76,1.79,0.0
20230303:0311,0.0,0.0,0.0,1.89,1.93,0.0
20230303:0411,0.0,0.0,0.0,1.92,2.14,0.0
20230303:0511,0.0,0.0,0.0,2.25,2.21,0.0
20230303:0611,0.0,0.0,0.0,2.03,2.41,0.0
20230303:0711,0.0,0.93,2.06,2.39,2.55,0.0
20230303:0811,71478.0,51.75,10.23,2.93,2.55,0.0
20230303:0911,170698.0,104.35,17.49,4.46,2.9,0.0
20230303:1011,241692.0,141.12,23.36,5.85,4.14,0.0
20230303:1111,184118.0,112.18,27.32,6.49,4.0,0.0
20230303:1211,126962.0,82.51,28.91,6.92,3.66,0.0
20230303:1311,206668.0,124.23,27.93,7.22,3.52,0.0
20230303:1411,181434.0,111.25,24.51,7.37,3.45,0.0
20230303:1511,172876.0,106.55,19.06,7.09,3.59,0.0
20230303:1611,118162.0,77.86,12.09,6.67,3.72,0.0
20230303:1711,2552.0,8.34,4.09,6.03,3.17,0.0
20230303:1811,0.0,0.0,0.0,5.12,2.97,0.0
20230303:1911,0.0,0.0,0.0,4.38,2.83,0.0
20230303:2011,0.0,0.0,0.0,4.02,2.97,0.0
20230303:2111,0.0,0.0,0.0,3.61,2.83,0.0
20230303:2211,0.0,0.0,0.0,3.22,2.69,0.0
20230303:2311,0.0,0.0,0.0,3.31,2.55,0.0
20230304:0011,0.0,0.0,0.0,3.13,2.34,0.0
20230304:0111,0.0,0.0,0.0,3.09,2.21,0.0
20230304:0211,0.0,0.0,0.0,2.8,2.34,0.0
20230304:0311,0.0,0.0,0.0,2.59,2.48,0.0
20230304:0411,0.0,0.0,0.0,2.37,2.62,0.0
20230304:0511,0.0,0.0,0.0,2.25,2.69,0.0
20230304:0611,0.0,0.0,0.0,2.12,2.62,0.0
20230304:0711,0.0,1.85,2.4,1.85,2.55,0.0
20230304:0811,130130.0,83.32,10.58,2.52,2.34,0.0
20230304:0911,217052.0,127.6,17.86,3.81,2.76,0.0
20230304:1011,226710.0,133.24,23.74,4.85,2.83,0.0
20230304:1111,406120.0,224.58,27.7,6.19,2.83,0.0
20230304:1211,1025816.0,546.43,29.29,7.23,2.83,0.0
20230304:1311,1300090.0,698.24,28.3,7.28,2.69,0.0
20230304:1411,502986.0,274.27,24.86,7.54,2.97,0.0
20230304:1511,391424.0,217.35,19.39,7.26,3.17,0.0
20230304:1611,77176.0,55.63,12.39,6.9,3.03,0.0
20230304:1711,1628.0,7.42,4.38,6.33,2.34,0.0
20230304:1811,0.0,0.0,0.0,5.22,2.14,0.0
20230304:1911,0.0,0.0,0.0,4.71,1.66,0.0
20230304:2011,0.0,0.0,0.0,4.28,1.66,0.0
20230304:2111,0.0,0.0,0.0,3.98,1.59,0.0
20230304:2211,0.0,0.0,0.0,3.56,1.59,0.0
20230304:2311,0.0,0.0,0.0,2.48,2.0,0.0
20230305:0011,0.0,0.0,0.0,1.6,2.0,0.0
20230305:0111,0.0,0.0,0.0,1.09,2.07,0.0
20230305:0211,0.0,0.0,0.0,0.54,2.14,0.0
20230305:0311,0.0,0.0,0.0,0.32,2.14,0.0
20230305:0411,0.0,0.0,0.0,0.7,2.07,0.0
20230305:0511,0.0,0.0,0.0,0.66,2.0,0.0
20230305:0611,0.0,0.0,0.0,0.39,1.93,0.0
20230305:0711,0.0,3.71,2.75,0.91,1.72,0.0
20230305:0811,73348.0,52.53,10.94,1.56,1.52,0.0
20230305:0911,316954.0,177.12,18.23,2.7,1.72,0.0
20230305:1011,329076.0,183.92,24.12,3.49,2.0,0.0
20230305:1111,600006.0,320.58,28.09,4.41,2.14,0.0
20230305:1211,475420.0,259.0,29.68,5.14,2.14,0.0
20230305:1311,564520.0,304.23,28.68,5.57,2.21,0.0
20230305:1411,152196.0,95.49,25.22,5.87,2.62,0.0
20230305:1511,89298.0,62.12,19.71,6.04,2.41,0.0
20230305:1611,152812.0,96.12,12.7,6.14,2.14,0.0
20230305:1711,33044.0,31.56,4.67,5.93,1.38,0.0
20230305:1811,0.0,0.0,0.0,5.02,1.38,0.0
20230305:1911,0.0,0.0,0.0,3.36,1.59,0.0
20230305:2011,0.0,0.0,0.0,1.75,1.72,0.0
20230305:2111,0.0,0.0,0.0,0.94,1.66,0.0
20230305:2211,0.0,0.0,0.0,0.97,1.31,0.0
20230305:2311,0.0,0.0,0.0,1.61,0.83,0.0
20230306:0011,0.0,0.0,0.0,1.63,0.55,0.0
20230306:0111,0.0,0.0,0.0,0.55,0.97,0.0
20230306:0211,0.0,0.0,0.0,-0.84,1.31,0.0
20230306:0311,0.0,0.0,0.0,-0.81,1.52,0.0
20230306:0411,0.0,0.0,0.0,0.22,1.79,0.0
20230306:0511,0.0,0.0,0.0,0.9,2.14,0.0
20230306:0611,0.0,0.0,0.0,1.61,2.48,0.0
20230306:0711,22.0,5.56,3.1,2.28,2.41,0.0
20230306:0811,74272.0,53.39,11.3,3.6,2.9,0.0
20230306:0911,335962.0,187.08,18.6,4.43,3.79,0.0
20230306:1011,626076.0,331.51,24.51,5.58,5.1,0.0
20230306:1111,820600.0,432.51,28.48,6.29,4.28,0.0
20230306:1211,755150.0,399.5,30.07,6.99,5.1,0.0
20230306:1311,1062116.0,558.1,29.05,7.38,5.31,0.0
20230306:1411,477752.0,259.64,25.57,7.08,5.31,0.0
20230306:1511,646206.0,342.6,20.04,6.09,4.9,0.0
20230306:1611,290422.0,166.3,13.0,5.25,4.14,0.0
20230306:1711,14300.0,17.62,4.96,4.51,3.31,0.0
20230306:1811,0.0,0.0,0.0,3.08,2.76,0.0
20230306:1911,0.0,0.0,0.0,2.37,2.0,0.0
20230306:2011,0.0,0.0,0.0,1.4,2.21,0.0
20230306:2111,0.0,0.0,0.0,0.72,2.28,0.0
20230306:2211,0.0,0.0,0.0,0.0,2.41,0.0
20230306:2311,0.0,0.0,0.0,-0.47,2.48,0.0
20230307:0011,0.0,0.0,0.0,-0.98,2.55,0.0
20230307:0111,0.0,0.0,0.0,-1.26,2.69,0.0
20230307:0211,0.0,0.0,0.0,-1.53,2.83,0.0
20230307:0311,0.0,0.0,0.0,-1.82,2.9,0.0
20230307:0411,0.0,0.0,0.0,-2.14,2.9,0.0
20230307:0511,0.0,0.0,0.0,-2.52,2.97,0.0
20230307:0611,0.0,0.0,0.0,-2.64,3.17,0.0
20230307:0711,14366.0,18.09,3.45,-2.5,3.17,0.0
20230307:0811,590106.0,316.4,11.66,-1.25,2.97,0.0
20230307:0911,1081498.0,556.36,18.97,0.36,3.66,0.0
20230307:1011,1459502.0,756.38,24.89,1.74,4.21,0.0
20230307:1111,1291730.0,671.48,28.88,2.91,4.07,0.0
20230307:1211,1765808.0,942.52,30.46,3.74,3.72,0.0
20230307:1311,1718442.0,918.73,29.43,4.35,3.59,0.0
20230307:1411,1415568.0,748.13,25.92,4.64,3.38,0.0
20230307:1511,452276.0,245.19,20.37,4.64,3.38,0.0
20230307:1611,39050.0,33.38,13.31,4.24,3.31,0.0
20230307:1711,157872.0,112.06,5.25,3.3,2.41,0.0
20230307:1811,0.0,0.0,0.0,1.98,1.93,0.0
20230307:1911,0.0,0.0,0.0,0.56,1.45,0.0
20230307:2011,0.0,0.0,0.0,-0.73,1.31,0.0
20230307:2111,0.0,0.0,0.0,-2.47,1.66,0.0
20230307:2211,0.0,0.0,0.0,-3.43,1.66,0.0
20230307:2311,0.0,0.0,0.0,-3.68,1.38,0.0
20230308:0011,0.0,0.0,0.0,-3.74,1.24,0.0
20230308:0111,0.0,0.0,0.0,-3.68,1.1,0.0
20230308:0211,0.0,0.0,0.0,-3.92,1.1,0.0
20230308:0311,0.0,0.0,0.0,-4.88,1.38,0.0
20230308:0411,0.0,0.0,0.0,-5.25,1.66,0.0
20230308:0511,0.0,0.0,0.0,-5.03,1.86,0.0
20230308:0611,0.0,0.0,0.0,-4.86,1.93,0.0
20230308:0711,6094.0,11.13,3.81,-4.52,2.14,0.0
20230308:0811,258104.0,146.53,12.02,-2.47,1.86,0.0
20230308:0911,613976.0,322.16,19.35,0.69,2.21,0.0
20230308:1011,854524.0,444.04,25.28,2.15,2.97,0.0
20230308:1111,1450416.0,761.72,29.27,2.97,3.45,0.0
20230308:1211,749628.0,393.1,30.85,3.62,3.66,0.0
20230308:1311,403832.0,221.01,29.8,3.82,3.66,0.0
20230308:1411,391270.0,214.31,26.27,3.72,3.79,0.0
20230308:1511,319594.0,178.2,20.7,3.25,3.72,0.0
20230308:1611,198616.0,118.12,13.61,2.69,3.24,0.0
20230308:1711,48708.0,40.49,5.54,1.91,2.76,0.0
20230308:1811,0.0,0.0,0.0,0.81,2.55,0.0
20230308:1911,0.0,0.0,0.0,0.55,2.41,0.0
20230308:2011,0.0,0.0,0.0,0.02,2.41,0.0
20230308:2111,0.0,0.0,0.0,-0.1,2.28,0.0
20230308:2211,0.0,0.0,0.0,-0.29,2.34,0.0
20230308:2311,0.0,0.0,0.0,-0.36,2.34,0.0
20230309:0011,0.0,0.0,0.0,-0.65,2.34,0.0
20230309:0111,0.0,0.0,0.0,-0.92,2.34,0.0
20230309:0211,0.0,0.0,0.0,-1.34,2.41,0.0
20230309:0311,0.0,0.0,0.0,-1.65,2.48,0.0
20230309:0411,0.0,0.0,0.0,-1.65,2.41,0.0
20230309:0511,0.0,0.0,0.0,-1.59,2.34,0.0
20230309:0611,0.0,0.0,0.0,-1.49,2.34,0.0
20230309:0711,2728.0,8.34,4.16,-0.94,2.34,0.0
20230309:0811,64416.0,47.28,12.39,0.18,2.21,0.0
20230309:0911,100012.0,66.75,19.73,1.59,2.34,0.0
